res1,res2,pair,ind1,ind2,roh1,roh2,roh3,roh12,roh23,roh34,ind1roh1,ind1roh2,ind1roh12,ind1roh23,ind1roh3,ind2roh1,ind2roh2,ind2roh12,ind2roh23,ind2roh3
Corbett,Wayanad,Corbett-Wayanad,BEN_NOR2,BEN_SI6,386988103,313304904,135136480,73683199,178168424,58644519,872604239,770086648,102517591,315997124,454089524,951080464,864453508,86626956,319674486,544779022
Corbett,Wayanad,Corbett-Wayanad,BEN_NOR2,BEN_SI7,361672999,284316204,98494139,77356795,185822065,51645219,872604239,770086648,102517591,315997124,454089524,942430262,853584663,88845599,335397181,518187482
Corbett,Wayanad,Corbett-Wayanad,BEN_NOR2,BEN_SI8,427370233,347718268,130475646,79651965,217242622,50976035,872604239,770086648,102517591,315997124,454089524,1108177315,1029030472,79146843,300308119,728722353
Corbett,Wayanad,Corbett-Wayanad,BEN_NOR2,BEN_SI9,346113453,270329680,86561486,75783773,183768194,45678554,872604239,770086648,102517591,315997124,454089524,849233213,745820153,103413060,339499389,406320764
Corbett,Zoo,Corbett-Zoo,BEN_NOR1,ZSB_01,230617595,171650420,39057173,58967175,132593247,28432532,689133358,592060124,97073234,396388890,195671234,723092447,635855373,87237074,256023333,379832040
Corbett,Zoo,Corbett-Zoo,BEN_NOR1,ZSB_02,302492641,239466456,43616013,63026185,195850443,34413613,689133358,592060124,97073234,396388890,195671234,942790346,865053483,77736863,260820720,604232763
Corbett,Zoo,Corbett-Zoo,BEN_NOR1,ZSB_03,270300556,210594057,43260142,59706499,167333915,27583625,689133358,592060124,97073234,396388890,195671234,892317758,827799945,64517813,241409256,586390689
Corbett,Zoo,Corbett-Zoo,BEN_NOR1,ZSB_04,258921093,200260995,27913326,58660098,172347669,19099951,689133358,592060124,97073234,396388890,195671234,867386629,799476794,67909835,302302125,497174669
Corbett,Zoo,Corbett-Zoo,BEN_NOR1,ZSB_05,269024898,202832308,38343431,66192590,164488877,29262458,689133358,592060124,97073234,396388890,195671234,864922054,784467789,80454265,246263826,538203963
Corbett,Zoo,Corbett-Zoo,BEN_NOR2,ZSB_01,281841319,217336276,69632501,64505043,147703775,26267879,872604239,770086648,102517591,315997124,454089524,723092447,635855373,87237074,256023333,379832040
Corbett,Zoo,Corbett-Zoo,BEN_NOR2,ZSB_02,354798342,279593678,105942709,75204664,173650969,51185935,872604239,770086648,102517591,315997124,454089524,942790346,865053483,77736863,260820720,604232763
Corbett,Zoo,Corbett-Zoo,BEN_NOR2,ZSB_03,337893686,271829676,99046942,66064010,172782734,42468058,872604239,770086648,102517591,315997124,454089524,892317758,827799945,64517813,241409256,586390689
Corbett,Zoo,Corbett-Zoo,BEN_NOR2,ZSB_04,311629266,243724128,72794682,67905138,170929446,42134549,872604239,770086648,102517591,315997124,454089524,867386629,799476794,67909835,302302125,497174669
Corbett,Zoo,Corbett-Zoo,BEN_NOR2,ZSB_05,352948457,281779011,120852277,71169446,160926734,38020690,872604239,770086648,102517591,315997124,454089524,864922054,784467789,80454265,246263826,538203963
Kanha,Chandrapur,Kanha-Chandrapur,BEN_CI15,BEN_CI2,191857139,153628829,44407663,38228310,109221166,22197615,558426844,440368350,118058494,313676252,126692098,674364895,657438378,16926517,229909737,427528641
Kanha,Chandrapur,Kanha-Chandrapur,BEN_CI16,BEN_CI2,245499155,213782612,66356534,31716543,147426078,31667943,941465693,865515372,75950321,260165870,605349502,674364895,657438378,16926517,229909737,427528641
Kanha,Chandrapur,Kanha-Chandrapur,BEN_CI18,BEN_CI2,169580790,131811271,31496160,37769519,100315111,11522652,531335982,416398696,114937286,280261230,136137466,674364895,657438378,16926517,229909737,427528641
Kanha,Chandrapur,Kanha-Chandrapur,BEN_CI19,BEN_CI2,121659835,80993890,,40665945,80993890,,370653731,261143653,109510078,241812071,19331582,674364895,657438378,16926517,229909737,427528641
Kanha,Chandrapur,Kanha-Chandrapur,BEN_CI3,BEN_CI2,189146057,148283319,42821890,40862738,105461429,19378399,399948004,398407865,1540139,114426239,283981626,674364895,657438378,16926517,229909737,427528641
Kanha,Chandrapur,Kanha-Chandrapur,BEN_CI4,BEN_CI2,179146016,151491193,43292370,27654823,108198823,12285466,588039664,506748544,81291120,270707157,236041387,674364895,657438378,16926517,229909737,427528641
Kanha,Chandrapur,Kanha-Chandrapur,BEN_CI5,BEN_CI2,140327809,111488358,9135719,28839451,102352639,6892178,447217937,358814659,88403278,289122614,69692045,674364895,657438378,16926517,229909737,427528641
Kanha,Chandrapur,Kanha-Chandrapur,BEN_CI6,BEN_CI2,178131395,142577354,32628886,35554041,109948468,20254715,558093435,456569955,101523480,304633087,151936868,674364895,657438378,16926517,229909737,427528641
Kanha,Chandrapur,Kanha-Chandrapur,BEN_CI7,BEN_CI2,211568332,201270189,81006032,10298143,120264157,21198096,746271387,730520258,15751129,197580294,532939964,674364895,657438378,16926517,229909737,427528641
Kanha,Corbett,Kanha-Corbett,BEN_CI15,BEN_NOR1,175690402,114653964,10976104,61036438,103677860,5771791,558426844,440368350,118058494,313676252,126692098,689133358,592060124,97073234,396388890,195671234
Kanha,Corbett,Kanha-Corbett,BEN_CI15,BEN_NOR2,206985494,134119677,2461778,72865817,131657899,2461778,558426844,440368350,118058494,313676252,126692098,872604239,770086648,102517591,315997124,454089524
Kanha,Corbett,Kanha-Corbett,BEN_CI16,BEN_NOR1,287861895,221139666,39845061,66722229,181294605,31258052,941465693,865515372,75950321,260165870,605349502,689133358,592060124,97073234,396388890,195671234
Kanha,Corbett,Kanha-Corbett,BEN_CI16,BEN_NOR2,367169640,299747242,112180685,67422398,187566557,42454843,941465693,865515372,75950321,260165870,605349502,872604239,770086648,102517591,315997124,454089524
Kanha,Corbett,Kanha-Corbett,BEN_CI18,BEN_NOR1,161954957,100696560,3515956,61258397,97180604,3515956,531335982,416398696,114937286,280261230,136137466,689133358,592060124,97073234,396388890,195671234
Kanha,Corbett,Kanha-Corbett,BEN_CI18,BEN_NOR2,225606260,159141817,40497803,66464443,118644014,9584612,531335982,416398696,114937286,280261230,136137466,872604239,770086648,102517591,315997124,454089524
Kanha,Corbett,Kanha-Corbett,BEN_CI19,BEN_NOR1,120191842,66460814,,53731028,66460814,,370653731,261143653,109510078,241812071,19331582,689133358,592060124,97073234,396388890,195671234
Kanha,Corbett,Kanha-Corbett,BEN_CI19,BEN_NOR2,152605104,92590898,4359991,60014206,88230907,4359991,370653731,261143653,109510078,241812071,19331582,872604239,770086648,102517591,315997124,454089524
Kanha,Corbett,Kanha-Corbett,BEN_CI3,BEN_NOR1,210466166,149501939,30930775,60964227,118571164,18101785,399948004,398407865,1540139,114426239,283981626,689133358,592060124,97073234,396388890,195671234
Kanha,Corbett,Kanha-Corbett,BEN_CI3,BEN_NOR2,242910615,172911454,36233491,69999161,136677963,16259339,399948004,398407865,1540139,114426239,283981626,872604239,770086648,102517591,315997124,454089524
Kanha,Corbett,Kanha-Corbett,BEN_CI4,BEN_NOR1,183199620,132392936,10938027,50806684,121454909,10938027,588039664,506748544,81291120,270707157,236041387,689133358,592060124,97073234,396388890,195671234
Kanha,Corbett,Kanha-Corbett,BEN_CI4,BEN_NOR2,227242234,168451948,25653299,58790286,142798649,13419539,588039664,506748544,81291120,270707157,236041387,872604239,770086648,102517591,315997124,454089524
Kanha,Corbett,Kanha-Corbett,BEN_CI5,BEN_NOR1,140118467,90120669,8038214,49997798,82082455,8038214,447217937,358814659,88403278,289122614,69692045,689133358,592060124,97073234,396388890,195671234
Kanha,Corbett,Kanha-Corbett,BEN_CI5,BEN_NOR2,175720271,122503780,14304805,53216491,108198975,11951242,447217937,358814659,88403278,289122614,69692045,872604239,770086648,102517591,315997124,454089524
Kanha,Corbett,Kanha-Corbett,BEN_CI6,BEN_NOR1,176199988,121874911,12657753,54325077,109217158,8484743,558093435,456569955,101523480,304633087,151936868,689133358,592060124,97073234,396388890,195671234
Kanha,Corbett,Kanha-Corbett,BEN_CI6,BEN_NOR2,205708146,141542568,13106353,64165578,128436215,10990161,558093435,456569955,101523480,304633087,151936868,872604239,770086648,102517591,315997124,454089524
Kanha,Corbett,Kanha-Corbett,BEN_CI7,BEN_NOR1,212920689,175950215,38541320,36970474,137408895,26602378,746271387,730520258,15751129,197580294,532939964,689133358,592060124,97073234,396388890,195671234
Kanha,Corbett,Kanha-Corbett,BEN_CI7,BEN_NOR2,265825068,225378539,64888286,40446529,160490253,40279568,746271387,730520258,15751129,197580294,532939964,872604239,770086648,102517591,315997124,454089524
Kanha,Kanha,Kanha-Kanha,BEN_CI15,BEN_CI16,236994884,169410780,21518381,67584104,147892399,14722644,558426844,440368350,118058494,313676252,126692098,941465693,865515372,75950321,260165870,605349502
Kanha,Kanha,Kanha-Kanha,BEN_CI15,BEN_CI18,161816123,104891938,9676540,56924185,95215398,7489808,558426844,440368350,118058494,313676252,126692098,531335982,416398696,114937286,280261230,136137466
Kanha,Kanha,Kanha-Kanha,BEN_CI15,BEN_CI19,118221709,64427113,2331035,53794596,62096078,2331035,558426844,440368350,118058494,313676252,126692098,370653731,261143653,109510078,241812071,19331582
Kanha,Kanha,Kanha-Kanha,BEN_CI15,BEN_CI3,183121213,124088051,25344479,59033162,98743572,10356189,558426844,440368350,118058494,313676252,126692098,399948004,398407865,1540139,114426239,283981626
Kanha,Kanha,Kanha-Kanha,BEN_CI15,BEN_CI4,192590644,141251026,24171410,51339618,117079616,12256767,558426844,440368350,118058494,313676252,126692098,588039664,506748544,81291120,270707157,236041387
Kanha,Kanha,Kanha-Kanha,BEN_CI15,BEN_CI5,132571592,87177891,,45393701,87177891,,558426844,440368350,118058494,313676252,126692098,447217937,358814659,88403278,289122614,69692045
Kanha,Kanha,Kanha-Kanha,BEN_CI15,BEN_CI6,217337252,157600926,31984510,59736326,125616416,14671086,558426844,440368350,118058494,313676252,126692098,558093435,456569955,101523480,304633087,151936868
Kanha,Kanha,Kanha-Kanha,BEN_CI15,BEN_CI7,193589896,154323499,32647683,39266397,121675816,14142121,558426844,440368350,118058494,313676252,126692098,746271387,730520258,15751129,197580294,532939964
Kanha,Kanha,Kanha-Kanha,BEN_CI16,BEN_CI15,236994884,169410780,21518381,67584104,147892399,14722644,941465693,865515372,75950321,260165870,605349502,558426844,440368350,118058494,313676252,126692098
Kanha,Kanha,Kanha-Kanha,BEN_CI16,BEN_CI18,241417614,178484318,34632127,62933296,143852191,20940891,941465693,865515372,75950321,260165870,605349502,531335982,416398696,114937286,280261230,136137466
Kanha,Kanha,Kanha-Kanha,BEN_CI16,BEN_CI19,153554123,94359167,4810874,59194956,89548293,4810874,941465693,865515372,75950321,260165870,605349502,370653731,261143653,109510078,241812071,19331582
Kanha,Kanha,Kanha-Kanha,BEN_CI16,BEN_CI3,269045648,201835007,59856202,67210641,141978805,23806838,941465693,865515372,75950321,260165870,605349502,399948004,398407865,1540139,114426239,283981626
Kanha,Kanha,Kanha-Kanha,BEN_CI16,BEN_CI4,272110246,218173785,74728696,53936461,143445089,29053522,941465693,865515372,75950321,260165870,605349502,588039664,506748544,81291120,270707157,236041387
Kanha,Kanha,Kanha-Kanha,BEN_CI16,BEN_CI5,198726799,146126025,13178661,52600774,132947364,10693363,941465693,865515372,75950321,260165870,605349502,447217937,358814659,88403278,289122614,69692045
Kanha,Kanha,Kanha-Kanha,BEN_CI16,BEN_CI6,242600243,180351690,44349425,62248553,136002265,22070368,941465693,865515372,75950321,260165870,605349502,558093435,456569955,101523480,304633087,151936868
Kanha,Kanha,Kanha-Kanha,BEN_CI16,BEN_CI7,367511716,339427017,193637967,28084699,145789050,53651675,941465693,865515372,75950321,260165870,605349502,746271387,730520258,15751129,197580294,532939964
Kanha,Kanha,Kanha-Kanha,BEN_CI18,BEN_CI15,161816123,104891938,9676540,56924185,95215398,7489808,531335982,416398696,114937286,280261230,136137466,558426844,440368350,118058494,313676252,126692098
Kanha,Kanha,Kanha-Kanha,BEN_CI18,BEN_CI16,241417614,178484318,34632127,62933296,143852191,20940891,531335982,416398696,114937286,280261230,136137466,941465693,865515372,75950321,260165870,605349502
Kanha,Kanha,Kanha-Kanha,BEN_CI18,BEN_CI19,117814751,63971767,1689665,53842984,62282102,1689665,531335982,416398696,114937286,280261230,136137466,370653731,261143653,109510078,241812071,19331582
Kanha,Kanha,Kanha-Kanha,BEN_CI18,BEN_CI3,162024513,105405417,18277106,56619096,87128311,7491106,531335982,416398696,114937286,280261230,136137466,399948004,398407865,1540139,114426239,283981626
Kanha,Kanha,Kanha-Kanha,BEN_CI18,BEN_CI4,252619174,195180939,64501942,57438235,130678997,25431595,531335982,416398696,114937286,280261230,136137466,588039664,506748544,81291120,270707157,236041387
Kanha,Kanha,Kanha-Kanha,BEN_CI18,BEN_CI5,114137811,69746303,1113803,44391508,68632500,1113803,531335982,416398696,114937286,280261230,136137466,447217937,358814659,88403278,289122614,69692045
Kanha,Kanha,Kanha-Kanha,BEN_CI18,BEN_CI6,166645078,111158737,5503268,55486341,105655469,5503268,531335982,416398696,114937286,280261230,136137466,558093435,456569955,101523480,304633087,151936868
Kanha,Kanha,Kanha-Kanha,BEN_CI18,BEN_CI7,179854971,139638325,25610835,40216646,114027490,18345877,531335982,416398696,114937286,280261230,136137466,746271387,730520258,15751129,197580294,532939964
Kanha,Kanha,Kanha-Kanha,BEN_CI19,BEN_CI15,118221709,64427113,2331035,53794596,62096078,2331035,370653731,261143653,109510078,241812071,19331582,558426844,440368350,118058494,313676252,126692098
Kanha,Kanha,Kanha-Kanha,BEN_CI19,BEN_CI16,153554123,94359167,4810874,59194956,89548293,4810874,370653731,261143653,109510078,241812071,19331582,941465693,865515372,75950321,260165870,605349502
Kanha,Kanha,Kanha-Kanha,BEN_CI19,BEN_CI18,117814751,63971767,1689665,53842984,62282102,1689665,370653731,261143653,109510078,241812071,19331582,531335982,416398696,114937286,280261230,136137466
Kanha,Kanha,Kanha-Kanha,BEN_CI19,BEN_CI3,117152356,64146661,1259335,53005695,62887326,1259335,370653731,261143653,109510078,241812071,19331582,399948004,398407865,1540139,114426239,283981626
Kanha,Kanha,Kanha-Kanha,BEN_CI19,BEN_CI4,115695637,65049551,1689665,50646086,63359886,1689665,370653731,261143653,109510078,241812071,19331582,588039664,506748544,81291120,270707157,236041387
Kanha,Kanha,Kanha-Kanha,BEN_CI19,BEN_CI5,85560038,46065237,,39494801,46065237,,370653731,261143653,109510078,241812071,19331582,447217937,358814659,88403278,289122614,69692045
Kanha,Kanha,Kanha-Kanha,BEN_CI19,BEN_CI6,109331808,57488146,1006791,51843662,56481355,1006791,370653731,261143653,109510078,241812071,19331582,558093435,456569955,101523480,304633087,151936868
Kanha,Kanha,Kanha-Kanha,BEN_CI19,BEN_CI7,117128433,77333114,2233963,39795319,75099151,2233963,370653731,261143653,109510078,241812071,19331582,746271387,730520258,15751129,197580294,532939964
Kanha,Kanha,Kanha-Kanha,BEN_CI3,BEN_CI15,183121213,124088051,25344479,59033162,98743572,10356189,399948004,398407865,1540139,114426239,283981626,558426844,440368350,118058494,313676252,126692098
Kanha,Kanha,Kanha-Kanha,BEN_CI3,BEN_CI16,269045648,201835007,59856202,67210641,141978805,23806838,399948004,398407865,1540139,114426239,283981626,941465693,865515372,75950321,260165870,605349502
Kanha,Kanha,Kanha-Kanha,BEN_CI3,BEN_CI18,162024513,105405417,18277106,56619096,87128311,7491106,399948004,398407865,1540139,114426239,283981626,531335982,416398696,114937286,280261230,136137466
Kanha,Kanha,Kanha-Kanha,BEN_CI3,BEN_CI19,117152356,64146661,1259335,53005695,62887326,1259335,399948004,398407865,1540139,114426239,283981626,370653731,261143653,109510078,241812071,19331582
Kanha,Kanha,Kanha-Kanha,BEN_CI3,BEN_CI4,169684061,118275172,13992476,51408889,104282696,4240881,399948004,398407865,1540139,114426239,283981626,588039664,506748544,81291120,270707157,236041387
Kanha,Kanha,Kanha-Kanha,BEN_CI3,BEN_CI5,139192869,93450955,6552242,45741914,86898713,2636253,399948004,398407865,1540139,114426239,283981626,447217937,358814659,88403278,289122614,69692045
Kanha,Kanha,Kanha-Kanha,BEN_CI3,BEN_CI6,162641612,109384634,10545625,53256978,98839009,5277504,399948004,398407865,1540139,114426239,283981626,558093435,456569955,101523480,304633087,151936868
Kanha,Kanha,Kanha-Kanha,BEN_CI3,BEN_CI7,228243195,189285497,70977398,38957698,118308099,24135105,399948004,398407865,1540139,114426239,283981626,746271387,730520258,15751129,197580294,532939964
Kanha,Kanha,Kanha-Kanha,BEN_CI4,BEN_CI15,192590644,141251026,24171410,51339618,117079616,12256767,588039664,506748544,81291120,270707157,236041387,558426844,440368350,118058494,313676252,126692098
Kanha,Kanha,Kanha-Kanha,BEN_CI4,BEN_CI16,272110246,218173785,74728696,53936461,143445089,29053522,588039664,506748544,81291120,270707157,236041387,941465693,865515372,75950321,260165870,605349502
Kanha,Kanha,Kanha-Kanha,BEN_CI4,BEN_CI18,252619174,195180939,64501942,57438235,130678997,25431595,588039664,506748544,81291120,270707157,236041387,531335982,416398696,114937286,280261230,136137466
Kanha,Kanha,Kanha-Kanha,BEN_CI4,BEN_CI19,115695637,65049551,1689665,50646086,63359886,1689665,588039664,506748544,81291120,270707157,236041387,370653731,261143653,109510078,241812071,19331582
Kanha,Kanha,Kanha-Kanha,BEN_CI4,BEN_CI3,169684061,118275172,13992476,51408889,104282696,4240881,588039664,506748544,81291120,270707157,236041387,399948004,398407865,1540139,114426239,283981626
Kanha,Kanha,Kanha-Kanha,BEN_CI4,BEN_CI5,135749450,97129779,13979255,38619671,83150524,13979255,588039664,506748544,81291120,270707157,236041387,447217937,358814659,88403278,289122614,69692045
Kanha,Kanha,Kanha-Kanha,BEN_CI4,BEN_CI6,190549388,140999634,15140603,49549754,125859031,15140603,588039664,506748544,81291120,270707157,236041387,558093435,456569955,101523480,304633087,151936868
Kanha,Kanha,Kanha-Kanha,BEN_CI4,BEN_CI7,206364817,177410875,48441284,28953942,128969591,19124295,588039664,506748544,81291120,270707157,236041387,746271387,730520258,15751129,197580294,532939964
Kanha,Kanha,Kanha-Kanha,BEN_CI5,BEN_CI15,132571592,87177891,,45393701,87177891,,447217937,358814659,88403278,289122614,69692045,558426844,440368350,118058494,313676252,126692098
