res1,res2,pair,ind1,ind2,roh1,roh2,roh3,ind1roh1,ind1roh2,ind2roh1,ind2roh2
Ranthambore,Kaziranga,Ranthambore-Kaziranga,BEN_NW8,BEN_NE2,0,0,0,314931496,275076038,309793891,233913209
Ranthambore,Kaziranga,Ranthambore-Kaziranga,BEN_NW8,BEN_NE3,0,0,0,314931496,275076038,348824990,277485474
Ranthambore,Corbett,Ranthambore-Corbett,BEN_NW8,BEN_NOR1,0,0,0,314931496,275076038,493462124,396388890
Ranthambore,Corbett,Ranthambore-Corbett,BEN_NW8,BEN_NOR2,0,0,0,314931496,275076038,418514715,315997124
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW8,BEN_SI3,0,0,0,314931496,275076038,430214378,345974583
Ranthambore,Periyar,Ranthambore-Periyar,BEN_NW8,BEN_SI5,0,0,0,314931496,275076038,388807649,344660143
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW8,BEN_SI6,0,0,0,314931496,275076038,406301442,319674486
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW8,BEN_SI8,0,0,0,314931496,275076038,379454962,300308119
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW8,BEN_SI9,0,0,0,314931496,275076038,442912449,339499389
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW8,ZSB_01,0,0,0,314931496,275076038,343260407,256023333
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW8,ZSB_02,0,0,0,314931496,275076038,338557583,260820720
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW8,ZSB_04,0,0,0,314931496,275076038,370211960,302302125
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW8,ZSB_05,0,0,0,314931496,275076038,326718091,246263826
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW9,BEN_NW57,627894002,627894002,455303784,259710267,216389572,715528898,638361097
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW9,BEN_NW6,923186384,923186384,730667632,259710267,216389572,294235530,248527765
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW9,BEN_NW10,1101482372,1100763600,893078624,259710267,216389572,365458206,328923565
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW9,BEN_NW17,1074701212,1074701212,939314253,259710267,216389572,286658737,256140006
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW9,BEN_NW3,1179267485,1178520986,969536304,259710267,216389572,248403143,207797688
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW9,BEN_NW13,1151461136,1149103160,980812822,259710267,216389572,389020649,344174628
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW9,BEN_NW18,1162667402,1162667402,1012058455,259710267,216389572,281506214,242877521
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW9,BEN_NW55,1197293354,1197293354,1053145926,259710267,216389572,592057634,534097691
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW9,BEN_NW11,1277725693,1277725693,1123270866,259710267,216389572,310616571,263905963
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW9,BEN_NW19,1315089573,1315089573,1181700113,259710267,216389572,277759581,232322355
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW9,BEN_NW12,1325839516,1325839516,1207973354,259710267,216389572,262764295,227052846
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW9,BEN_NW5,1468477172,1468477172,1343525051,259710267,216389572,301190312,241966240
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW9,BEN_NW24,1483274197,1483274197,1400963014,259710267,216389572,347774688,301627698
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW9,BEN_NW14,1555495092,1555495092,1431217569,259710267,216389572,222305063,177541519
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW9,BEN_NW8,1699713596,1699713596,1624597008,259710267,216389572,314931496,275076038
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW9,BEN_NW4,1881125044,1881125044,1852797132,259710267,216389572,191834501,158691252
Ranthambore,Corbett,Ranthambore-Corbett,BEN_NW9,BEN_NOR2,1120315,1120315,0,259710267,216389572,418514715,315997124
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW9,BEN_SI3,1187240,1187240,0,259710267,216389572,430214378,345974583
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW9,BEN_CI3,1782442,1265218,0,259710267,216389572,115966378,114426239
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW9,BEN_SI1,1432566,1432566,0,259710267,216389572,443001240,345341326
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW9,BEN_CI18,4518514,3586328,0,259710267,216389572,395198516,280261230
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW9,ZSB_01,4727164,4727164,0,259710267,216389572,343260407,256023333
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW9,BEN_CI15,10173760,10173760,0,259710267,216389572,431734746,313676252
Ranthambore,Lalgarh,Ranthambore-Lalgarh,BEN_NW9,LGS1,887850,0,0,259710267,216389572,504605978,404772144
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW9,BEN_CI4,897032,0,0,259710267,216389572,351998277,270707157
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW9,BEN_CI16,0,0,0,259710267,216389572,336116191,260165870
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW9,BEN_CI19,0,0,0,259710267,216389572,351322149,241812071
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW9,BEN_CI5,0,0,0,259710267,216389572,377525892,289122614
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW9,BEN_CI6,0,0,0,259710267,216389572,406156567,304633087
Ranthambore,Kaziranga,Ranthambore-Kaziranga,BEN_NW9,BEN_NE1,0,0,0,259710267,216389572,393846751,256700947
Ranthambore,Kaziranga,Ranthambore-Kaziranga,BEN_NW9,BEN_NE2,0,0,0,259710267,216389572,309793891,233913209
Ranthambore,Kaziranga,Ranthambore-Kaziranga,BEN_NW9,BEN_NE3,0,0,0,259710267,216389572,348824990,277485474
Ranthambore,Corbett,Ranthambore-Corbett,BEN_NW9,BEN_NOR1,0,0,0,259710267,216389572,493462124,396388890
Ranthambore,Periyar,Ranthambore-Periyar,BEN_NW9,BEN_SI5,0,0,0,259710267,216389572,388807649,344660143
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW9,BEN_SI6,0,0,0,259710267,216389572,406301442,319674486
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW9,BEN_SI8,0,0,0,259710267,216389572,379454962,300308119
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW9,BEN_SI9,0,0,0,259710267,216389572,442912449,339499389
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW9,ZSB_02,0,0,0,259710267,216389572,338557583,260820720
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW9,ZSB_03,0,0,0,259710267,216389572,305927069,241409256
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW9,ZSB_04,0,0,0,259710267,216389572,370211960,302302125
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW9,ZSB_05,0,0,0,259710267,216389572,326718091,246263826
Wayanad,Wayanad,Wayanad-Wayanad,BEN_SI1,BEN_SI9,972927479,957444577,608366781,443001240,345341326,442912449,339499389
Wayanad,Wayanad,Wayanad-Wayanad,BEN_SI1,BEN_SI3,1171904890,1161037532,911758678,443001240,345341326,430214378,345974583
Wayanad,Wayanad,Wayanad-Wayanad,BEN_SI1,BEN_SI8,1219203721,1207640819,967279978,443001240,345341326,379454962,300308119
Wayanad,Wayanad,Wayanad-Wayanad,BEN_SI1,BEN_SI6,1683777145,1682289211,1539474536,443001240,345341326,406301442,319674486
Wayanad,Corbett,Wayanad-Corbett,BEN_SI1,BEN_NOR1,1321332,1321332,0,443001240,345341326,493462124,396388890
Wayanad,Kanha,Wayanad-Kanha,BEN_SI1,BEN_CI5,1428284,1428284,0,443001240,345341326,377525892,289122614
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI1,BEN_NW9,1432566,1432566,0,443001240,345341326,259710267,216389572
Wayanad,Lalgarh,Wayanad-Lalgarh,BEN_SI1,LGS1,3666127,1515876,0,443001240,345341326,504605978,404772144
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI1,BEN_NW8,1614258,1614258,0,443001240,345341326,314931496,275076038
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI1,BEN_NW57,1824433,1824433,0,443001240,345341326,715528898,638361097
Wayanad,Zoo,Wayanad-Zoo,BEN_SI1,ZSB_05,1835781,1835781,0,443001240,345341326,326718091,246263826
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI1,BEN_NW10,1876106,1876106,0,443001240,345341326,365458206,328923565
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI1,BEN_NW24,2099966,2099966,0,443001240,345341326,347774688,301627698
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI1,BEN_NW5,2157677,2157677,0,443001240,345341326,301190312,241966240
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI1,BEN_NW19,2197259,2197259,0,443001240,345341326,277759581,232322355
Wayanad,Kaziranga,Wayanad-Kaziranga,BEN_SI1,BEN_NE3,3798932,3007453,0,443001240,345341326,348824990,277485474
Wayanad,Kanha,Wayanad-Kanha,BEN_SI1,BEN_CI18,4625064,3755420,0,443001240,345341326,395198516,280261230
Wayanad,Corbett,Wayanad-Corbett,BEN_SI1,BEN_NOR2,5468761,3800855,0,443001240,345341326,418514715,315997124
Wayanad,Kanha,Wayanad-Kanha,BEN_SI1,BEN_CI15,4167774,4167774,0,443001240,345341326,431734746,313676252
Wayanad,Kaziranga,Wayanad-Kaziranga,BEN_SI1,BEN_NE1,5969059,5125625,0,443001240,345341326,393846751,256700947
Wayanad,Kaziranga,Wayanad-Kaziranga,BEN_SI1,BEN_NE2,5227338,5227338,0,443001240,345341326,309793891,233913209
Wayanad,Kanha,Wayanad-Kanha,BEN_SI1,BEN_CI16,7335864,5858097,0,443001240,345341326,336116191,260165870
Wayanad,Zoo,Wayanad-Zoo,BEN_SI1,ZSB_01,6887363,6887363,0,443001240,345341326,343260407,256023333
Wayanad,Kanha,Wayanad-Kanha,BEN_SI1,BEN_CI3,14125078,10836991,0,443001240,345341326,115966378,114426239
Wayanad,Periyar,Wayanad-Periyar,BEN_SI1,BEN_SI5,26943249,23347869,0,443001240,345341326,388807649,344660143
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI1,BEN_NW14,855664,0,0,443001240,345341326,222305063,177541519
Wayanad,Kanha,Wayanad-Kanha,BEN_SI1,BEN_CI19,0,0,0,443001240,345341326,351322149,241812071
Wayanad,Kanha,Wayanad-Kanha,BEN_SI1,BEN_CI4,0,0,0,443001240,345341326,351998277,270707157
Wayanad,Kanha,Wayanad-Kanha,BEN_SI1,BEN_CI6,0,0,0,443001240,345341326,406156567,304633087
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI1,BEN_NW11,0,0,0,443001240,345341326,310616571,263905963
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI1,BEN_NW12,0,0,0,443001240,345341326,262764295,227052846
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI1,BEN_NW13,0,0,0,443001240,345341326,389020649,344174628
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI1,BEN_NW17,0,0,0,443001240,345341326,286658737,256140006
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI1,BEN_NW18,0,0,0,443001240,345341326,281506214,242877521
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI1,BEN_NW3,0,0,0,443001240,345341326,248403143,207797688
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI1,BEN_NW4,0,0,0,443001240,345341326,191834501,158691252
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI1,BEN_NW55,0,0,0,443001240,345341326,592057634,534097691
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI1,BEN_NW6,0,0,0,443001240,345341326,294235530,248527765
Wayanad,Zoo,Wayanad-Zoo,BEN_SI1,ZSB_02,0,0,0,443001240,345341326,338557583,260820720
Wayanad,Zoo,Wayanad-Zoo,BEN_SI1,ZSB_03,0,0,0,443001240,345341326,305927069,241409256
Wayanad,Zoo,Wayanad-Zoo,BEN_SI1,ZSB_04,0,0,0,443001240,345341326,370211960,302302125
Wayanad,Wayanad,Wayanad-Wayanad,BEN_SI3,BEN_SI9,938515115,929378152,694568080,430214378,345974583,442912449,339499389
Wayanad,Wayanad,Wayanad-Wayanad,BEN_SI3,BEN_SI1,1171904890,1161037532,911758678,430214378,345974583,443001240,345341326
Wayanad,Wayanad,Wayanad-Wayanad,BEN_SI3,BEN_SI6,1248428133,1241929024,1010529130,430214378,345974583,406301442,319674486
Wayanad,Wayanad,Wayanad-Wayanad,BEN_SI3,BEN_SI8,1689208432,1680644973,1525756400,430214378,345974583,379454962,300308119
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI3,BEN_NW14,1187240,1187240,0,430214378,345974583,222305063,177541519
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI3,BEN_NW9,1187240,1187240,0,430214378,345974583,259710267,216389572
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI3,BEN_NW19,1203409,1203409,0,430214378,345974583,277759581,232322355
Wayanad,Kaziranga,Wayanad-Kaziranga,BEN_SI3,BEN_NE2,1625485,1359278,0,430214378,345974583,309793891,233913209
Wayanad,Zoo,Wayanad-Zoo,BEN_SI3,ZSB_01,2005015,1413818,0,430214378,345974583,343260407,256023333
Wayanad,Lalgarh,Wayanad-Lalgarh,BEN_SI3,LGS1,1509637,1509637,0,430214378,345974583,504605978,404772144
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI3,BEN_NW12,1598985,1598985,0,430214378,345974583,262764295,227052846
Wayanad,Kanha,Wayanad-Kanha,BEN_SI3,BEN_CI3,3204276,1605631,0,430214378,345974583,115966378,114426239
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI3,BEN_NW5,2255735,2255735,0,430214378,345974583,301190312,241966240
Wayanad,Kaziranga,Wayanad-Kaziranga,BEN_SI3,BEN_NE1,4823776,2335640,0,430214378,345974583,393846751,256700947
Wayanad,Corbett,Wayanad-Corbett,BEN_SI3,BEN_NOR2,4989847,3867159,0,430214378,345974583,418514715,315997124
Wayanad,Kanha,Wayanad-Kanha,BEN_SI3,BEN_CI4,4941634,4941634,0,430214378,345974583,351998277,270707157
Wayanad,Kanha,Wayanad-Kanha,BEN_SI3,BEN_CI18,8891501,7885945,0,430214378,345974583,395198516,280261230
Wayanad,Periyar,Wayanad-Periyar,BEN_SI3,BEN_SI5,12578886,8054532,0,430214378,345974583,388807649,344660143
Wayanad,Kanha,Wayanad-Kanha,BEN_SI3,BEN_CI15,14109538,12117823,0,430214378,345974583,431734746,313676252
Wayanad,Kanha,Wayanad-Kanha,BEN_SI3,BEN_CI19,210631,0,0,430214378,345974583,351322149,241812071
Wayanad,Corbett,Wayanad-Corbett,BEN_SI3,BEN_NOR1,798037,0,0,430214378,345974583,493462124,396388890
Wayanad,Kaziranga,Wayanad-Kaziranga,BEN_SI3,BEN_NE3,969775,0,0,430214378,345974583,348824990,277485474
Wayanad,Zoo,Wayanad-Zoo,BEN_SI3,ZSB_05,980864,0,0,430214378,345974583,326718091,246263826
Wayanad,Kanha,Wayanad-Kanha,BEN_SI3,BEN_CI16,1557294,0,0,430214378,345974583,336116191,260165870
Wayanad,Kanha,Wayanad-Kanha,BEN_SI3,BEN_CI5,0,0,0,430214378,345974583,377525892,289122614
Wayanad,Kanha,Wayanad-Kanha,BEN_SI3,BEN_CI6,0,0,0,430214378,345974583,406156567,304633087
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI3,BEN_NW10,0,0,0,430214378,345974583,365458206,328923565
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI3,BEN_NW11,0,0,0,430214378,345974583,310616571,263905963
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI3,BEN_NW13,0,0,0,430214378,345974583,389020649,344174628
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI3,BEN_NW17,0,0,0,430214378,345974583,286658737,256140006
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI3,BEN_NW18,0,0,0,430214378,345974583,281506214,242877521
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI3,BEN_NW24,0,0,0,430214378,345974583,347774688,301627698
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI3,BEN_NW3,0,0,0,430214378,345974583,248403143,207797688
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI3,BEN_NW4,0,0,0,430214378,345974583,191834501,158691252
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI3,BEN_NW55,0,0,0,430214378,345974583,592057634,534097691
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI3,BEN_NW57,0,0,0,430214378,345974583,715528898,638361097
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI3,BEN_NW6,0,0,0,430214378,345974583,294235530,248527765
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI3,BEN_NW8,0,0,0,430214378,345974583,314931496,275076038
Wayanad,Zoo,Wayanad-Zoo,BEN_SI3,ZSB_02,0,0,0,430214378,345974583,338557583,260820720
Wayanad,Zoo,Wayanad-Zoo,BEN_SI3,ZSB_03,0,0,0,430214378,345974583,305927069,241409256
Wayanad,Zoo,Wayanad-Zoo,BEN_SI3,ZSB_04,0,0,0,430214378,345974583,370211960,302302125
Wayanad,Wayanad,Wayanad-Wayanad,BEN_SI6,BEN_SI9,848325929,841698195,506351011,406301442,319674486,442912449,339499389
Wayanad,Wayanad,Wayanad-Wayanad,BEN_SI6,BEN_SI3,1248428133,1241929024,1010529130,406301442,319674486,430214378,345974583
Wayanad,Wayanad,Wayanad-Wayanad,BEN_SI6,BEN_SI8,1333634484,1328912456,1097662958,406301442,319674486,379454962,300308119
Wayanad,Wayanad,Wayanad-Wayanad,BEN_SI6,BEN_SI1,1683777145,1682289211,1539474536,406301442,319674486,443001240,345341326
Wayanad,Kanha,Wayanad-Kanha,BEN_SI6,BEN_CI6,1004568,1004568,0,406301442,319674486,406156567,304633087
Wayanad,Zoo,Wayanad-Zoo,BEN_SI6,ZSB_01,1146197,1146197,0,406301442,319674486,343260407,256023333
Wayanad,Kanha,Wayanad-Kanha,BEN_SI6,BEN_CI5,1216406,1216406,0,406301442,319674486,377525892,289122614
Wayanad,Corbett,Wayanad-Corbett,BEN_SI6,BEN_NOR1,1238945,1238945,0,406301442,319674486,493462124,396388890
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI6,BEN_NW10,1240960,1240960,0,406301442,319674486,365458206,328923565
Wayanad,Zoo,Wayanad-Zoo,BEN_SI6,ZSB_02,1339846,1339846,0,406301442,319674486,338557583,260820720
Wayanad,Kanha,Wayanad-Kanha,BEN_SI6,BEN_CI4,2541028,2102260,0,406301442,319674486,351998277,270707157
Wayanad,Kanha,Wayanad-Kanha,BEN_SI6,BEN_CI18,3215210,2863494,0,406301442,319674486,395198516,280261230
Wayanad,Lalgarh,Wayanad-Lalgarh,BEN_SI6,LGS1,4558931,2912608,0,406301442,319674486,504605978,404772144
Wayanad,Kanha,Wayanad-Kanha,BEN_SI6,BEN_CI15,5188257,3753067,0,406301442,319674486,431734746,313676252
Wayanad,Kanha,Wayanad-Kanha,BEN_SI6,BEN_CI16,5872431,4237837,0,406301442,319674486,336116191,260165870
Wayanad,Kaziranga,Wayanad-Kaziranga,BEN_SI6,BEN_NE1,6346560,5118218,0,406301442,319674486,393846751,256700947
Wayanad,Corbett,Wayanad-Corbett,BEN_SI6,BEN_NOR2,8434993,7598374,0,406301442,319674486,418514715,315997124
Wayanad,Kanha,Wayanad-Kanha,BEN_SI6,BEN_CI3,10178164,7679400,0,406301442,319674486,115966378,114426239
Wayanad,Periyar,Wayanad-Periyar,BEN_SI6,BEN_SI5,25275712,21600018,0,406301442,319674486,388807649,344660143
Wayanad,Kaziranga,Wayanad-Kaziranga,BEN_SI6,BEN_NE3,322601,0,0,406301442,319674486,348824990,277485474
Wayanad,Zoo,Wayanad-Zoo,BEN_SI6,ZSB_05,394484,0,0,406301442,319674486,326718091,246263826
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI6,BEN_NW6,593793,0,0,406301442,319674486,294235530,248527765
Wayanad,Kanha,Wayanad-Kanha,BEN_SI6,BEN_CI19,0,0,0,406301442,319674486,351322149,241812071
Wayanad,Kaziranga,Wayanad-Kaziranga,BEN_SI6,BEN_NE2,0,0,0,406301442,319674486,309793891,233913209
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI6,BEN_NW11,0,0,0,406301442,319674486,310616571,263905963
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI6,BEN_NW12,0,0,0,406301442,319674486,262764295,227052846
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI6,BEN_NW13,0,0,0,406301442,319674486,389020649,344174628
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI6,BEN_NW14,0,0,0,406301442,319674486,222305063,177541519
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI6,BEN_NW17,0,0,0,406301442,319674486,286658737,256140006
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI6,BEN_NW18,0,0,0,406301442,319674486,281506214,242877521
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI6,BEN_NW19,0,0,0,406301442,319674486,277759581,232322355
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI6,BEN_NW24,0,0,0,406301442,319674486,347774688,301627698
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI6,BEN_NW3,0,0,0,406301442,319674486,248403143,207797688
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI6,BEN_NW4,0,0,0,406301442,319674486,191834501,158691252
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI6,BEN_NW5,0,0,0,406301442,319674486,301190312,241966240
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI6,BEN_NW55,0,0,0,406301442,319674486,592057634,534097691
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI6,BEN_NW57,0,0,0,406301442,319674486,715528898,638361097
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI6,BEN_NW8,0,0,0,406301442,319674486,314931496,275076038
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI6,BEN_NW9,0,0,0,406301442,319674486,259710267,216389572
Wayanad,Zoo,Wayanad-Zoo,BEN_SI6,ZSB_03,0,0,0,406301442,319674486,305927069,241409256
Wayanad,Zoo,Wayanad-Zoo,BEN_SI6,ZSB_04,0,0,0,406301442,319674486,370211960,302302125
Wayanad,Wayanad,Wayanad-Wayanad,BEN_SI8,BEN_SI9,1002900823,984270395,669251915,379454962,300308119,442912449,339499389
Wayanad,Wayanad,Wayanad-Wayanad,BEN_SI8,BEN_SI1,1219203721,1207640819,967279978,379454962,300308119,443001240,345341326
Wayanad,Wayanad,Wayanad-Wayanad,BEN_SI8,BEN_SI6,1333634484,1328912456,1097662958,379454962,300308119,406301442,319674486
Wayanad,Wayanad,Wayanad-Wayanad,BEN_SI8,BEN_SI3,1689208432,1680644973,1525756400,379454962,300308119,430214378,345974583
Wayanad,Kanha,Wayanad-Kanha,BEN_SI8,BEN_CI4,1694467,1041150,0,379454962,300308119,351998277,270707157
Wayanad,Periyar,Wayanad-Periyar,BEN_SI8,BEN_SI5,4068808,1041716,0,379454962,300308119,388807649,344660143
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI8,BEN_NW4,1121879,1121879,0,379454962,300308119,191834501,158691252
Wayanad,Kaziranga,Wayanad-Kaziranga,BEN_SI8,BEN_NE1,3180152,1254394,0,379454962,300308119,393846751,256700947
Wayanad,Corbett,Wayanad-Corbett,BEN_SI8,BEN_NOR1,2235824,1299713,0,379454962,300308119,493462124,396388890
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI8,BEN_NW10,1401303,1401303,0,379454962,300308119,365458206,328923565
Wayanad,Kanha,Wayanad-Kanha,BEN_SI8,BEN_CI15,3428741,1469627,0,379454962,300308119,431734746,313676252
Wayanad,Zoo,Wayanad-Zoo,BEN_SI8,ZSB_01,1829280,1829280,0,379454962,300308119,343260407,256023333
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI8,BEN_NW3,3182744,2581063,0,379454962,300308119,248403143,207797688
Wayanad,Kanha,Wayanad-Kanha,BEN_SI8,BEN_CI18,4487431,2873629,0,379454962,300308119,395198516,280261230
Wayanad,Kanha,Wayanad-Kanha,BEN_SI8,BEN_CI6,3426295,3426295,0,379454962,300308119,406156567,304633087
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI8,BEN_NW5,3893655,3893655,0,379454962,300308119,301190312,241966240
Wayanad,Corbett,Wayanad-Corbett,BEN_SI8,BEN_NOR2,5582281,4424631,0,379454962,300308119,418514715,315997124
Wayanad,Kanha,Wayanad-Kanha,BEN_SI8,BEN_CI16,5916803,5485446,0,379454962,300308119,336116191,260165870
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI8,BEN_NW24,853214,0,0,379454962,300308119,347774688,301627698
Wayanad,Kaziranga,Wayanad-Kaziranga,BEN_SI8,BEN_NE2,1356645,0,0,379454962,300308119,309793891,233913209
Wayanad,Lalgarh,Wayanad-Lalgarh,BEN_SI8,LGS1,1503540,0,0,379454962,300308119,504605978,404772144
Wayanad,Kanha,Wayanad-Kanha,BEN_SI8,BEN_CI3,2454817,0,0,379454962,300308119,115966378,114426239
Wayanad,Kanha,Wayanad-Kanha,BEN_SI8,BEN_CI19,0,0,0,379454962,300308119,351322149,241812071
Wayanad,Kanha,Wayanad-Kanha,BEN_SI8,BEN_CI5,0,0,0,379454962,300308119,377525892,289122614
Wayanad,Kaziranga,Wayanad-Kaziranga,BEN_SI8,BEN_NE3,0,0,0,379454962,300308119,348824990,277485474
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI8,BEN_NW11,0,0,0,379454962,300308119,310616571,263905963
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI8,BEN_NW12,0,0,0,379454962,300308119,262764295,227052846
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI8,BEN_NW13,0,0,0,379454962,300308119,389020649,344174628
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI8,BEN_NW14,0,0,0,379454962,300308119,222305063,177541519
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI8,BEN_NW17,0,0,0,379454962,300308119,286658737,256140006
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI8,BEN_NW18,0,0,0,379454962,300308119,281506214,242877521
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI8,BEN_NW19,0,0,0,379454962,300308119,277759581,232322355
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI8,BEN_NW55,0,0,0,379454962,300308119,592057634,534097691
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI8,BEN_NW57,0,0,0,379454962,300308119,715528898,638361097
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI8,BEN_NW6,0,0,0,379454962,300308119,294235530,248527765
Wayanad,Ranthambore,Wayanad-Ranthambore,BEN_SI8,BEN_NW8,0,0,0,379454962,300308119,314931496,275076038
